filepath,emotion
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-07-02-01-02-01.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-04-02-01-01-01.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-02-01-02-02-01.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-01-01-02-01-01.wav,neutral
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-02-02-01-02-01.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-03-01-01-01-01.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-03-02-02-01-01.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-08-01-01-02-01.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-08-02-02-02-01.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-07-02-02-02-01.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-04-02-02-01-01.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-04-01-01-01-01.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-07-01-01-02-01.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-05-02-01-02-01.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-06-02-01-01-01.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-06-01-02-01-01.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-05-01-02-02-01.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-08-01-02-01-01.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-08-02-01-01-01.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-04-02-01-02-01.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-07-02-01-01-01.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-07-01-02-01-01.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-04-01-02-02-01.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-06-02-02-02-01.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-05-02-02-01-01.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-05-01-01-01-01.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-06-01-01-02-01.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-01-01-01-02-01.wav,neutral
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-02-01-01-01-01.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-02-02-02-01-01.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-03-01-02-02-01.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_01/03-01-03-02-01-02-01.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-08-01-02-01-08.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-08-02-01-01-08.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-07-02-01-01-08.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-04-02-01-02-08.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-04-01-02-02-08.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-07-01-02-01-08.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-05-02-02-01-08.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-06-02-02-02-08.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-06-01-01-02-08.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-05-01-01-01-08.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-02-01-01-01-08.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-01-01-01-02-08.wav,neutral
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-02-02-02-01-08.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-03-01-02-02-08.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-03-02-01-02-08.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-01-01-02-01-08.wav,neutral
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-02-01-02-02-08.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-02-02-01-02-08.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-03-01-01-01-08.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-03-02-02-01-08.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-08-01-01-02-08.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-08-02-02-02-08.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-04-02-02-01-08.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-07-02-02-02-08.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-07-01-01-02-08.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-04-01-01-01-08.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-06-02-01-01-08.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-05-02-01-02-08.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-05-01-02-02-08.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-06-01-02-01-08.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-03-02-01-01-08.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-03-01-02-01-08.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-02-02-02-02-08.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-01-01-01-01-08.wav,neutral
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-02-01-01-02-08.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-08-02-01-02-08.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-08-01-02-02-08.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-05-01-01-02-08.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-06-01-01-01-08.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-06-02-02-01-08.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-05-02-02-02-08.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-07-01-02-02-08.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-04-01-02-01-08.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-04-02-01-01-08.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-07-02-01-02-08.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-08-02-02-01-08.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-08-01-01-01-08.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-06-01-02-02-08.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-05-01-02-01-08.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-05-02-01-01-08.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-06-02-01-02-08.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-04-01-01-02-08.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-07-01-01-01-08.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-07-02-02-01-08.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-04-02-02-02-08.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-03-02-02-02-08.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-03-01-01-02-08.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-02-02-01-01-08.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-02-01-02-01-08.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/audio_speech_actors_01-24/Actor_08/03-01-01-01-02-02-08.wav,neutral
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-02-01-02-01-12.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-01-01-02-02-12.wav,neutral
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-02-02-01-01-12.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-03-01-01-02-12.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-03-02-02-02-12.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-08-01-01-01-12.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-08-02-02-01-12.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-07-02-02-01-12.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-04-02-02-02-12.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-04-01-01-02-12.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-07-01-01-01-12.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-05-02-01-01-12.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-06-02-01-02-12.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-06-01-02-02-12.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-05-01-02-01-12.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-08-01-02-02-12.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-08-02-01-02-12.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-04-02-01-01-12.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-07-02-01-02-12.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-07-01-02-02-12.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-04-01-02-01-12.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-06-02-02-01-12.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-05-02-02-02-12.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-05-01-01-02-12.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-06-01-01-01-12.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-01-01-01-01-12.wav,neutral
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-02-01-01-02-12.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-02-02-02-02-12.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-03-01-02-01-12.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-03-02-01-01-12.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-08-02-02-02-12.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-08-01-01-02-12.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-05-01-02-02-12.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-06-01-02-01-12.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-06-02-01-01-12.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-05-02-01-02-12.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-07-01-01-02-12.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-04-01-01-01-12.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-04-02-02-01-12.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-07-02-02-02-12.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-03-02-02-01-12.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-03-01-01-01-12.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-02-02-01-02-12.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-01-01-02-01-12.wav,neutral
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-02-01-02-02-12.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-03-02-01-02-12.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-03-01-02-02-12.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-02-02-02-01-12.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-02-01-01-01-12.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-01-01-01-02-12.wav,neutral
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-08-02-01-01-12.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-08-01-02-01-12.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-06-01-01-02-12.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-05-01-01-01-12.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-05-02-02-01-12.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-06-02-02-02-12.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-04-01-02-02-12.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-07-01-02-01-12.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-07-02-01-01-12.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_12/03-01-04-02-01-02-12.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-08-02-02-01-15.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-08-01-01-01-15.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-06-01-02-02-15.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-05-01-02-01-15.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-05-02-01-01-15.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-06-02-01-02-15.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-04-01-01-02-15.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-07-01-01-01-15.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-07-02-02-01-15.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-04-02-02-02-15.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-03-02-02-02-15.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-03-01-01-02-15.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-02-02-01-01-15.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-02-01-02-01-15.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-01-01-02-02-15.wav,neutral
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-03-02-01-01-15.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-03-01-02-01-15.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-02-02-02-02-15.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-01-01-01-01-15.wav,neutral
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-02-01-01-02-15.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-08-02-01-02-15.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-08-01-02-02-15.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-05-01-01-02-15.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-06-01-01-01-15.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-06-02-02-01-15.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-05-02-02-02-15.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-07-01-02-02-15.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-04-01-02-01-15.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-04-02-01-01-15.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-07-02-01-02-15.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-01-01-02-01-15.wav,neutral
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-02-01-02-02-15.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-02-02-01-02-15.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-03-01-01-01-15.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-03-02-02-01-15.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-08-01-01-02-15.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-08-02-02-02-15.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-04-02-02-01-15.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-07-02-02-02-15.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-07-01-01-02-15.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-04-01-01-01-15.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-06-02-01-01-15.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-05-02-01-02-15.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-05-01-02-02-15.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-06-01-02-01-15.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-08-01-02-01-15.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-08-02-01-01-15.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-07-02-01-01-15.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-04-02-01-02-15.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-04-01-02-02-15.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-07-01-02-01-15.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-05-02-02-01-15.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-06-02-02-02-15.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-06-01-01-02-15.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-05-01-01-01-15.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-02-01-01-01-15.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-01-01-01-02-15.wav,neutral
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-02-02-02-01-15.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-03-01-02-02-15.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_15/03-01-03-02-01-02-15.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-07-02-01-01-23.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-04-02-01-02-23.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-04-01-02-02-23.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-07-01-02-01-23.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-05-02-02-01-23.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-06-02-02-02-23.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-06-01-01-02-23.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-05-01-01-01-23.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-08-01-02-01-23.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-08-02-01-01-23.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-02-01-01-01-23.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-01-01-01-02-23.wav,neutral
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-02-02-02-01-23.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-03-01-02-02-23.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-03-02-01-02-23.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-01-01-02-01-23.wav,neutral
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-02-01-02-02-23.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-02-02-01-02-23.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-03-01-01-01-23.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-03-02-02-01-23.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-04-02-02-01-23.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-07-02-02-02-23.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-07-01-01-02-23.wav,disgust
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-04-01-01-01-23.wav,sad
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-06-02-01-01-23.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-05-02-01-02-23.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-05-01-02-02-23.wav,angry
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-06-01-02-01-23.wav,fearful
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-08-01-01-02-23.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-08-02-02-02-23.wav,surprised
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-03-02-01-01-23.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-03-01-02-01-23.wav,happy
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-02-02-02-02-23.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-01-01-01-01-23.wav,neutral
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-02-01-01-02-23.wav,calm
/Users/naman4/EchoNava-Model/src/../data/archive/Actor_23/03-01-05-01-01-02-23.wav,angry
